rankdate,Mkt_5,Mkt_3,Mkt_1_5,LLTG_1_5,HLTG_1_5,LLTG_1_3,HLTG_1_3,LLTG_error,HLTG_error,PMO_1_5,PMO_1_3,PMO_error
200603,0.17746404300011218,-0.4209255431399964,-0.05086548993205753,0.6510299632387535,-0.0935555071081787,0.26739587597297276,-0.3509984569836875,-0.0784080174602407,-0.17453850932661,0.7445854703469322,0.6183943329566602,0.0961304918663693
200604,0.19274841648078803,-0.3299476273506324,0.11884088767180037,0.7570832440933507,0.16351336172754108,0.3730910128788968,-0.109241319210243,-0.0904922479957142,-0.166840919159732,0.5935698823658097,0.4823323320891398,0.0763486711640178
200605,0.20920212391270732,-0.23282628841304415,0.3026584875971151,0.9266315849557948,0.5100199149267817,0.5716740247498739,0.2071907112075957,-0.0995438161387502,-0.18364759843286,0.4166116700290131,0.36448331354227825,0.0841037822941098
200606,0.19096781984997022,-0.23545978135466125,0.1412058148974623,0.6728941725157203,0.45808816607577396,0.4113895479037107,0.1950564432916243,-0.101456813188957,-0.176058460983085,0.2148060064399463,0.21633310461208638,0.074601647794128
200607,0.17007351072923552,-0.1549270258038119,0.2226986025247451,0.46217676615079767,0.8690273503977732,0.240352754438686,0.3898082400947016,-0.119526377780839,-0.185342011774841,-0.40685058424697557,-0.1494554856560156,0.065815633994002
200608,0.0860186162105908,-0.1486320116898598,0.06080469972211684,0.459547021971881,0.684393104944333,0.2835578179618901,0.3406380490078069,-0.108830063993696,-0.161626872661965,-0.224846082972452,-0.05708023104591681,0.05279680866826898
200609,-0.022084127771801937,-0.12357830901016688,-0.04906999868343431,0.4007287557871807,0.6306410404212826,0.21783516145760987,0.27730336085210394,-0.107083005184919,-0.161354739909191,-0.22991228463410185,-0.059468199394494076,0.05427173472427199
200610,0.04958653396830424,-0.18853852190297613,-0.29073467445389684,0.24986948126452976,0.3774795692626295,0.03310652132715574,-0.024612994562262125,-0.116263860645591,-0.140398232896162,-0.12761008799809972,0.057719515889417865,0.024134372250570996
200611,0.01983509515481887,-0.15648113685630904,-0.48793453965153966,0.050447062960338254,0.11856766791095129,-0.09723800223821519,-0.24299406240973348,-0.113650192070492,-0.15604919392517,-0.06812060495061303,0.1457560601715183,0.042399001854678
200612,0.012700887560042203,-0.1391918048139061,-0.43151595959641303,0.13140176385756816,0.35108288682460276,-0.09839069794301136,-0.07854177689897679,-0.129779659863889,-0.159254044714799,-0.2196811229670346,-0.019848921044034573,0.02947438485091
200701,0.046224689940002194,-0.19628830331345537,-0.6366886535027914,-0.16203373035006516,0.0826255588248099,-0.35865619821776606,-0.39106980014587267,-0.127452494989566,-0.160492938613884,-0.24465928917487506,0.032413601928106606,0.03304044362431799
200702,0.10075449517794227,-0.14801957641547236,-0.5898127704273962,-0.18465024900859034,0.19666810187808498,-0.45852110534333157,-0.381416013932372,-0.0962552320935124,-0.107453392239026,-0.3813183508866753,-0.07710509141095956,0.0111981601455136
200703,0.1116382924462465,-0.09914827614121419,-0.49664128410762653,-0.20714036017125542,0.15863556331190484,-0.43898380942559073,-0.36567597277126623,-0.0833441519623195,-0.1211058769008,-0.36577592348316024,-0.0733078366543245,0.03776172493848051
200704,0.06571370739606922,-0.11836849931064178,-0.4928504939014293,-0.213065526012358,0.1707993735463225,-0.40924778212022267,-0.2910715314809159,-0.104350039519736,-0.119562577402159,-0.38386489955868053,-0.11817625063930676,0.015212537882423008
