rankdate,Mkt,LLTG_RET,HLTG_RET,LLTG_error,HLTG_error
200708,0.011593,0.0211451371759209,0.010114763634362,-0.119036591094435,-0.13466257417831
200709,0.040822,0.0350726358927882,0.0792584907412383,-0.113920911166812,-0.133085536929611
200710,0.02591,0.00721205314385303,0.0581181583663828,-0.106572696120702,-0.13832067899089
200711,-0.049362,-0.0265634758579748,-0.0409485224184317,-0.127249760612098,-0.131306333105039
200712,-0.004405,0.00269651436827697,0.00759380688416388,-0.116411752611872,-0.130978237391748
200801,-0.062218,-0.0215689495045793,-0.1457806840646,-0.116080996512501,-0.0952366806290047
200802,-0.021697,-0.019471644626837,-0.00172205712886935,-0.0886288367451894,-0.162831124626657
200803,-0.010444,-0.0201827936382943,-0.00736249521968577,-0.0779594097299452,-0.172186135209411
200804,0.051199,0.0537523405362671,0.11112564728131,-0.0857772733479309,-0.150122836358935
200805,0.023935,0.0172933826594841,0.0421127311294267,-0.0729009783814067,-0.149627895965096
200806,-0.078436,-0.046595697919675,-0.0515995154401537,-0.086030632595759,-0.170356691609636
200807,-0.013413,-0.0697016791160801,-0.0477745432398931,-0.0846658037201158,-0.166476347372869
200808,0.010597,0.0404049432090573,-0.00772222295598626,-0.0966130228706413,-0.153764078299853
200809,-0.098172,-0.0656364813153268,-0.176339750931812,-0.0943128254828635,-0.123175563988221
200810,-0.184838,-0.105715345944035,-0.187281718794886,-0.0864340687547607,-0.15142167871585
200811,-0.084686,-0.0711660791215329,-0.133967549906523,-0.0559032255343042,-0.141897741112394
200812,0.022231,0.033894845700042,0.00427382803788205,-0.0449462628087582,-0.129951578385172
200901,-0.077475,-0.131234479017129,-0.00751814658424743,-0.0429285276362134,-0.105151740947563
200902,-0.100175,-0.120676403654486,-0.0524094150289075,-0.0119206858924781,-0.165472172849827
200903,0.086813,0.102755650645241,0.0686610428373835,-0.0196733601421307,-0.209729481537087
200904,0.109483,0.0799401033198252,0.128179116304075,-0.0221158496452303,-0.206948866646197
200905,0.067797,0.0755171544889449,0.0270996423771714,0.0202741859521683,-0.141419996878475
200906,-0.00302,-0.00388487253751381,0.00350219089485445,0.024435458222425,-0.128323072842803
200907,0.081792,0.0716736280403348,0.0819178671470559,0.0114033728128407,-0.105532094731398
200908,0.031514,0.0389052683311501,0.00353970654173216,-0.0316316839253413,-0.093190514222852
200909,0.045288,0.0240017838074956,0.0878326076178691,-0.00314170180220772,-0.116689918560873
200910,-0.028079,-0.0217566488378844,-0.00679395628422025,-0.033921504043701,-0.0863678978044757
200911,0.057086,0.0521057995623392,0.0735970346646882,0.0239456888619973,-0.0991926978398521
200912,0.028486,-0.0257642544184869,0.0532359984467839,-0.00142380421173078,-0.0642588777515883
201001,-0.037186,-0.0388325225943845,-0.0818418633789299,0.00490031627683582,-0.0515400197000518
201002,0.034754,0.00513926708911415,0.0370175747760025,0.0218500277059631,-0.0346453256156206
201003,0.063688,0.0584997164850376,0.0839190913907177,0.0528673168583262,-0.00725965556717913
201004,0.020039,0.00687872015518991,0.0181062514143041,0.025194163700211,-0.0084698785417485
201005,-0.079267,-0.0747944221847871,-0.0935648643767653,0.0399139423922542,-0.0363844390889455
201006,-0.050802,-0.0256780054022162,-0.0541682447226217,0.00537884961961426,-0.0204291306275179
201007,0.070384,0.0795850219121415,0.0798037871869142,0.0144699553111544,-0.0816486719839391
201008,-0.042887,-9.08048089792966e-05,-0.044524989580038,0.00364376172972688,-0.0466776611939019
201009,0.091668,0.0732888750728239,0.129242916302105,0.00136185795415804,-0.036662264778925
201010,0.038606,0.0124068895433232,0.0440635352368067,-0.0264350061202999,-0.118081825015613
201011,0.005121,-0.0299037962965783,0.0372785124260946,-0.0122202032722808,-0.170438565081627
201012,0.067213,0.0622598284979954,0.0537536361436833,0.0130977537608581,-0.126020762325091
201101,0.01919,0.0135296638040018,0.0123329891843536,0.0032993647631089,-0.116219027539839
201102,0.038168,0.0376941458278187,0.0500531828016498,0.00415596946203949,-0.168503542230661
201103,0.003343,0.0187782540029284,0.0177931997813746,0.0285123282458184,-0.183878317267048
201104,0.028602,0.0314947503729156,0.0214258164992834,0.0498292365871767,-0.19245434085436
201105,-0.014957,0.00509358042492301,-0.00876194211749289,0.0128002462933235,-0.188339677551505
201106,-0.018453,-0.0116982963734056,-0.00918351014051769,0.0130593695594633,-0.193448930642898
201107,-0.02255,-0.0259333410321996,0.0483126188143783,0.0217031286848335,-0.185334687670416
201108,-0.057597,-0.0135041079970251,-0.061782964659006,0.0293841667497328,-0.196814574382113
201109,-0.08503,-0.0254984471266641,-0.0886841102647824,-0.00480193271298975,-0.209424844937807
201110,0.114215,0.0692922047221327,0.118676199878145,-0.00716543390246063,-0.225586885897933
201111,-0.006273,0.0105076737527167,-0.01015928784058,0.0216325481605845,-0.203739212337996
201112,0.003671,0.036693932852618,-0.048936014682939,-0.00263285486802993,-0.196900819168601
201201,0.05414,-0.00654051269655996,0.0846067355779459,0.0242546308821005,-0.198662738969637
201202,0.041253,0.0188913920223972,0.0451395840929025,0.00654843305197748,-0.182729971074577
201203,0.024039,0.0108928530447942,0.0050273890074927,-0.00571207768252663,-0.180607885618221
201204,-0.00684,0.00120408713719889,0.0246045210482188,0.0244671992532708,-0.176405347449455
201205,-0.065641,-0.040250150978452,-0.0967634042204599,-0.0131618676472688,-0.149378546445255
201206,0.038181,0.0647241552531459,0.0474213441726389,0.000981953855926604,-0.115562843159078
201207,0.010306,0.0277664426276114,0.0202500025980625,0.00386835544712469,-0.129420954496717
201208,0.026336,-0.00033585879922744,0.0571374467396399,0.025562914838842,-0.151091218988554
201209,0.026532,0.0282541913676876,0.0229855324229198,0.0165137556760911,-0.140696958319784
201210,-0.014064,-0.0142079368964206,-0.0542349326856437,0.0202655417548172,-0.136371429900012
201211,0.006219,-0.0154017662222159,0.0200792343261043,0.0469657679313022,-0.0990864984623637
201212,0.01258,-0.00295159132661035,-0.0193602240183673,0.0322807202663544,-0.111619911398931
201301,0.054189,0.058026567922482,-0.010291286855437,0.0216217883450954,-0.105543678775398
201302,0.008284,0.00852745891764545,-0.00593604471873033,0.0136916916440166,-0.14601373152469
201303,0.03532,0.0385160484283258,0.0321800126709611,0.0244271783256735,-0.161184356334608
201304,0.014942,0.0111598455502995,0.0065269425231809,0.0354410327972954,-0.100898734948305
201305,0.019155,-0.00396023193433524,0.0420994031848669,0.0173836023961701,-0.143784839074687
201306,-0.015071,-0.00579432344223043,-0.0415563339182521,0.0327071103110028,-0.16375860883366
201307,0.05269,0.0453832094066439,0.0952746323846976,0.0198605185573182,-0.158163287281366
201308,-0.025761,-0.0447601421593475,-0.0137985360772368,0.00936446859909688,-0.165310702040097
201309,0.037514,0.00555498773997416,0.0660254975335793,0.02254905330334,-0.17288445870997
201310,0.039908,0.0470192011682186,0.0571504868373066,0.0342774836573938,-0.17241786912124
201311,0.024973,0.0414779258735269,0.0555460641919701,0.0276666482253345,-0.0571948971813229
201312,0.026159,0.0260928970887435,0.0239765765267819,0.0342794303464467,-0.0827684835284666
201401,-0.030047,-0.0220673022591247,0.00132501226777244,0.0173056916472045,0.000737640067042391
201402,0.046225,0.0510073321529103,0.0468909707706188,0.0514318756626143,-0.0264913663192714
201403,0.004544,0.0171685484032846,-0.0480037488598461,0.0229666893424923,-0.0172195894194569
201404,0.001569,0.0295533900473817,-0.0124926448800509,0.0208474665608791,-0.0237760411508337
201405,0.02026,0.00132090352873027,0.033913917795359,-0.0343310872123593,-0.0255689681658501
201406,0.027991,0.0127466436113081,0.039485835897046,-0.0490493203442464,-0.00447106115164335
201407,-0.020567,-0.0140202304152214,0.00827357215361677,-0.0609621991549505,0.0132344350972254
201408,0.040225,0.0263722980543739,0.0456784243017601,-0.0424506812046328,0.00376815879601392
201409,-0.025209,-0.0180863280961646,-0.0198469386635325,-0.0464131515276741,0.0193239750519179
201410,0.021174,0.0157129901261538,-4.49895483500361e-05,-0.0553887433693835,-0.0522249048992806
201411,0.021114,0.0196822515981782,0.028179732887072,-0.0425121487676863,-0.0823151983760902
201412,-0.003662,0.00114893230400021,-0.00802262132814538,-0.0337560711630813,-0.0833976690372071
201501,-0.027207,-0.0248692915464909,0.024834670225166,-0.0364127391643823,-0.0550495092170134
201502,0.055974,0.0237760018858493,0.064833951606371,0.109738115619361,-0.150708577251757
201503,-0.01041,-0.0231712847116492,-0.00390708820914221,-0.0416131007077227,-0.128171853644934
201504,0.008776,0.0325647668998608,0.00145139221328785,-0.0304726624041933,-0.105019347394822
201505,0.01029,-0.0267112907345556,0.0186761835569516,0.00574985446239315,-0.0584651245529879
201506,-0.019238,-0.0411891990651474,0.00220396302963272,-0.00476565291190042,-0.0745965416818031
201507,0.01211,-0.046080598841682,0.0745965314639643,0.0107921923027536,-0.00232675142270035
201508,-0.059982,-0.0451547497655583,-0.0665425032183579,0.0139690948021503,-0.0126703505436367
201509,-0.033793,-0.0444778585894997,-0.0299959930811796,-0.00238465158702673,-0.014185237286828
201510,0.074006,0.123237681987668,0.118948923241539,0.0470619462258466,-0.0232266095262413
201511,0.00241,-0.00772202360332777,0.00649705267052832,0.103675170845176,-0.0276765209912188
201512,-0.022227,-0.0733050484297111,0.000245790713026442,0.147690326412234,-0.0714930243526551
201601,-0.057148,-0.0315576381352156,-0.0905421528890925,,
201602,0.000612,-0.00109845132065259,-0.0129953889943582,,
201603,0.070554,0.110353923048694,0.0573924603846537,,
201604,0.011725,0.0329862991452447,0.0358662805932009,,
201605,0.014354,0.0098342084592644,0.0361539705473158,,
201606,0.002929,0.0186844737746107,0.00127023203510138,,
201607,0.038849,0.0229711336888262,0.0212719604102934,,
201608,0.002806,-0.00420503693671693,-0.00932116745112451,,
201609,0.003015,0.00883206023106269,0.0152208493720365,,
201610,-0.021566,-0.0147977248158679,-0.0181090582860519,,
201611,0.040543,0.0498222783596466,0.00187921870939826,,
201612,0.018772,0.0181565714490737,0.00975631728673922,,
201701,0.022173,-0.0029076904796374,0.0475776794861514,,
201702,0.032624,0.0214167334382077,0.019154206515883,,
201703,0.002064,-0.013904124850916,0.0212218699695294,,
201704,0.009657,-0.00994460664733087,0.0196955420362487,,
201705,0.009337,-0.000420725100283203,0.021218174406193,,
201706,0.00958,0.00147311762495757,-0.00847720630269099,,
201707,0.020294,0.0234067693497751,0.0529146262500948,,
201708,0.001593,-0.000467649911032352,0.00539815129615651,,
201709,0.023758,0.0128552857129774,0.0140153650536001,,
201710,0.019294,0.00338307027700475,0.0431168540914493,,
201711,0.02726,0.0353490789009341,0.022499876882873,,
201712,0.012129,0.000201631808885457,0.0229667433808705,,
201801,0.050638,0.0332996442648914,0.0661135079578421,,
201802,-0.039481,-0.0516952451032218,-0.0499736373299169,,
201803,-0.018445,-0.00135573093913387,0.0139297195757509,,
201804,0.004692,0.00342008373946697,0.0317404984245271,,
201805,0.026164,-0.020988808834842,0.0317171430189968,,
201806,0.005365,0.0216082423245235,0.011097319987202,,
201807,0.031604,0.0247269668784662,0.00645268333612248,,
201808,0.030233,0.0157511129298908,0.0394071837159913,,
201809,0.000425,-0.00377121873212893,0.00753414811498944,,
201810,-0.074045,-0.0163797271577615,-0.149707169613314,,
201811,0.018512,-0.0014723793016281,0.0169901322230198,,
201812,-0.08989,-0.074218855402573,-0.104493342560673,,
201901,0.088294,0.0710164005453797,0.130791056115124,,
201902,0.032724,0.0122154219079266,0.0160332230494125,,
201903,0.012962,0.00780379191418206,0.0323744761502201,,
201904,0.037893,0.0263515881285915,0.0612249532796266,,
201905,-0.061679,-0.0664213318339854,-0.0781693649816933,,
201906,0.067279,0.0702204153022923,0.0593064029449001,,
201907,0.011854,0.0184946319555847,-0.019358133221866,,
201908,-0.020339,-0.0350072739276225,-0.0323060398561304,,
201909,0.016033,0.0275818025078735,-0.0264544148438118,,
201910,0.019257,-0.000391874528234239,0.0379899240119089,,
201911,0.034999,0.053334401056545,0.0380982394137091,,
201912,0.028489,0.0300851469971568,0.030578189121144,,
202001,-0.001728,-0.0471391344829307,0.0501874056837899,,
202002,-0.077918,-0.0967121815638723,-0.0530815564668087,,
202003,-0.141733,-0.190161586571999,-0.0703860231590073,,
202004,0.129674,0.142972891962804,0.172324899249365,,
202005,0.053739,0.0212016944723239,0.053909690178855,,
202006,0.025299,0.0304493155757649,0.0755751414033249,,
202007,0.055531,-0.0115277858962349,0.0766931277376248,,
202008,0.068442,0.0670030853169787,0.0833568337170544,,
202009,-0.035056,-0.0362900848398375,-0.0560631091699649,,
202010,-0.020178,0.0103384989113182,-0.0357862294587111,,
202011,0.123707,0.264065088904115,0.0831378925794994,,
202012,0.045048,0.0426831226913025,0.0485284367070047,,
